Id	Img Id	Da	Dp	FWidth	FLength	ELength	EWidth	Volume	Area	Perimeter	CHull  Area	CHull Perimeter	Sphericity	Compactness	Roundness	Ellipse Ratio	Circularity	Solidity	Concavity	Convexity	Extent	hash	Transparency	Curvature	Surface Area	Filter0	Filter1	Filter2	Filter3	Filter4	Filter5	Filter6	L/W Ratio	W/L Aspect Ratio	CHull Surface Area	Ellipticity
 	 	µm	µm	µm	µm	µm	µm	µm³	µm²	µm	µm²	µm	 	 	 	 	 	 	 	 	 	 	 	 	µm²	 	 	 	 	 	 	 	 	 	µm²	 
683	427	154.136	260.816	159.603	215.968	188.824	164.786	1917400.261	18659.472	819.376	24649.059	600.476	0.591	0.714	0.509	0.873	0.349	0.757	0.243	0.733	0.541	2.6352848973341843E18	0.270	0.000	74637.890	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.353	0.739	98596.238	1.146
267	159	152.231	192.993	123.660	195.916	195.074	121.069	1847166.099	18200.980	606.305	18911.147	516.982	0.789	0.777	0.604	0.621	0.622	0.962	0.038	0.853	0.751	3.7879287066657856E18	0.225	0.000	72803.922	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.584	0.631	75644.590	1.611
20	57	150.949	171.235	117.346	202.154	202.008	114.234	1800892.590	17895.728	537.951	18473.815	516.794	0.882	0.747	0.558	0.565	0.777	0.969	0.031	0.961	0.754	2.6352491621136317E18	0.184	0.000	71582.913	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.723	0.580	73895.261	1.768
631	302	150.502	155.297	143.158	156.369	156.283	145.313	1784958.987	17790.014	487.881	17983.017	479.376	0.969	0.962	0.926	0.930	0.939	0.989	0.011	0.983	0.795	2.653299295975745E18	0.151	0.000	71160.056	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.092	0.916	71932.070	1.075
397	199	150.009	175.602	120.722	190.299	187.305	121.199	1767459.981	17673.554	551.672	18343.762	506.114	0.854	0.788	0.621	0.647	0.730	0.963	0.037	0.917	0.769	3.6460262757932166E18	0.269	0.000	70694.216	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.576	0.634	73375.046	1.545
212	139	149.471	166.069	142.542	171.438	161.898	140.140	1748522.115	17547.082	521.721	18096.082	487.780	0.900	0.872	0.760	0.866	0.810	0.970	0.030	0.935	0.718	2.7791181120618592E18	0.242	0.000	70188.329	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.203	0.831	72384.328	1.155
438	212	148.960	272.168	97.464	282.162	308.376	83.616	1730657.316	17427.355	855.041	23050.301	653.144	0.547	0.528	0.279	0.271	0.300	0.756	0.244	0.764	0.634	2.777710196161625E18	0.260	0.000	69709.420	Accept	Reject	Reject	Reject	Reject	Reject	Reject	2.895	0.345	92201.203	3.688
226	145	148.875	174.158	141.424	165.426	154.553	144.887	1727692.855	17407.449	547.135	17903.956	483.006	0.855	0.900	0.810	0.937	0.731	0.972	0.028	0.883	0.744	3.6440593191632371E18	0.261	0.000	69629.796	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.170	0.855	71615.823	1.067
433	212	145.479	164.814	139.564	175.615	158.042	136.940	1612129.855	16622.288	517.778	17648.814	490.892	0.883	0.828	0.686	0.866	0.779	0.942	0.058	0.948	0.678	2.6535897054218291E18	0.172	0.000	66489.153	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.258	0.795	70595.257	1.154
408	202	144.339	191.023	127.265	177.739	166.953	129.461	1574528.757	16362.811	600.118	17547.578	494.554	0.756	0.812	0.659	0.775	0.571	0.932	0.068	0.824	0.723	3.7882057931083462E18	0.255	0.000	65451.242	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.397	0.716	70190.310	1.290
