Id	Img Id	Da	Dp	FWidth	FLength	ELength	EWidth	Volume	Area	Perimeter	CHull  Area	CHull Perimeter	Sphericity	Compactness	Roundness	Ellipse Ratio	Circularity	Solidity	Concavity	Convexity	Extent	hash	Transparency	Curvature	Surface Area	Filter0	Filter1	Filter2	Filter3	Filter4	Filter5	Filter6	L/W Ratio	W/L Aspect Ratio	CHull Surface Area	Ellipticity	Fiber Length	Fiber Width
 	 	µm	µm	µm	µm	µm	µm	µm³	µm²	µm	µm²	µm	 	 	 	 	 	 	 	 	 	 	 	 	µm²	 	 	 	 	 	 	 	 	 	µm²	 	µm	µm
647	267	27.755	30.136	26.965	30.517	29.556	26.096	11194.868	605.021	94.674	637.055	90.678	0.921	0.910	0.827	0.883	0.848	0.950	0.050	0.958	0.735	3.93288963396958976E18	0.291	0.000	2420.082	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.132	0.884	2548.222	1.133	0.000	0.000
1054	539	27.113	29.560	26.958	29.026	27.625	26.642	10435.909	577.357	92.865	603.662	88.001	0.917	0.934	0.873	0.964	0.841	0.956	0.044	0.948	0.738	2.63750598828299366E18	0.341	0.000	2309.427	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.077	0.929	2414.647	1.037	0.000	0.000
1039	474	26.765	28.852	26.936	28.661	27.502	26.084	10039.038	562.625	90.641	590.283	87.229	0.928	0.934	0.872	0.948	0.861	0.953	0.047	0.962	0.729	2.77940022394187213E18	0.318	0.000	2250.499	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.064	0.940	2361.131	1.054	0.000	0.000
917	385	28.388	32.356	26.852	32.149	30.676	26.313	11978.213	632.925	101.649	674.487	93.380	0.877	0.883	0.780	0.858	0.770	0.938	0.062	0.919	0.733	2.77965098037089331E18	0.349	0.000	2531.699	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.197	0.835	2697.948	1.166	0.000	0.000
844	351	26.898	31.067	26.813	30.611	28.307	25.709	10189.793	568.243	97.601	610.294	89.330	0.866	0.879	0.772	0.908	0.750	0.931	0.069	0.915	0.692	3.66207922530381261E18	0.335	0.000	2272.974	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.142	0.876	2441.175	1.101	0.000	0.000
1032	451	27.190	29.480	26.805	30.723	28.854	25.728	10525.310	580.649	92.615	604.713	88.785	0.922	0.885	0.783	0.892	0.851	0.960	0.040	0.959	0.705	3.79070903766000282E18	0.331	0.000	2322.598	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.146	0.872	2418.853	1.121	0.000	0.000
407	186	30.873	33.347	26.794	36.621	35.811	26.751	15406.919	748.574	104.764	777.103	101.659	0.926	0.843	0.711	0.747	0.857	0.963	0.037	0.970	0.763	2.63524977418055117E18	0.274	0.000	2994.295	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.367	0.732	3108.410	1.339	0.000	0.000
626	258	28.197	39.198	26.761	33.658	30.958	25.851	11738.141	624.440	123.143	710.093	96.606	0.719	0.838	0.702	0.835	0.517	0.879	0.121	0.784	0.693	3.91036214391535565E18	0.369	0.000	2497.758	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.258	0.795	2840.371	1.198	48.767	12.804
60	97	28.960	35.224	26.744	34.285	32.361	26.425	12717.140	658.694	110.658	722.675	97.995	0.822	0.845	0.713	0.817	0.676	0.911	0.089	0.886	0.718	2.77915715335240755E18	0.354	0.000	2634.776	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.282	0.780	2890.701	1.225	34.715	18.974
40	87	29.559	32.631	26.736	34.347	34.169	25.639	13522.686	686.224	102.514	716.615	96.771	0.906	0.861	0.741	0.750	0.821	0.958	0.042	0.944	0.747	3.64409129132587674E18	0.329	0.000	2744.897	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.285	0.778	2866.458	1.333	0.000	0.000
112	116	28.912	33.085	26.717	36.938	34.063	25.241	12653.832	656.506	103.939	703.115	98.357	0.874	0.783	0.613	0.741	0.764	0.934	0.066	0.946	0.665	2.63525411114305382E18	0.318	0.000	2626.025	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.383	0.723	2812.460	1.350	0.000	0.000
232	147	32.991	36.657	26.701	42.837	42.530	25.613	18801.680	854.847	115.161	884.877	110.852	0.900	0.770	0.593	0.602	0.810	0.966	0.034	0.963	0.747	2.63525363966792806E18	0.272	0.000	3419.389	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.604	0.623	3539.507	1.660	0.000	0.000
369	176	32.069	37.290	26.699	41.964	39.730	25.935	17268.230	807.711	117.150	854.413	108.702	0.860	0.764	0.584	0.653	0.740	0.945	0.055	0.928	0.721	3.66266870958196992E18	0.289	0.000	3230.844	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.572	0.636	3417.651	1.532	0.000	0.000
473	206	32.028	37.953	26.676	41.549	40.396	25.736	17202.783	805.669	119.232	856.430	109.526	0.844	0.771	0.594	0.637	0.712	0.941	0.059	0.919	0.727	3.66411565815786547E18	0.311	0.000	3222.676	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.558	0.642	3425.722	1.570	34.384	23.431
672	277	28.490	36.442	26.616	37.235	35.259	23.113	12108.628	637.511	114.486	717.467	99.022	0.782	0.765	0.585	0.656	0.611	0.889	0.111	0.865	0.643	3.78620474209664051E18	0.352	0.000	2550.042	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.399	0.715	2869.867	1.525	39.708	16.055
939	388	27.765	29.869	26.586	32.516	29.807	26.140	11207.208	605.465	93.836	626.636	91.141	0.930	0.854	0.729	0.877	0.864	0.966	0.034	0.971	0.700	2.65812848957707725E18	0.281	0.000	2421.860	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.223	0.818	2506.543	1.140	0.000	0.000
457	202	26.608	29.961	26.582	30.018	27.562	25.708	9863.265	556.038	94.126	589.859	87.502	0.888	0.886	0.786	0.933	0.789	0.943	0.057	0.930	0.697	2.63553119656046438E18	0.312	0.000	2224.153	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.129	0.886	2359.438	1.072	0.000	0.000
978	402	26.579	28.141	26.558	28.129	26.944	26.246	9831.154	554.831	88.408	576.229	86.009	0.944	0.945	0.893	0.974	0.892	0.963	0.037	0.973	0.743	2.63528875434929613E18	0.312	0.000	2219.323	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.059	0.944	2304.917	1.027	0.000	0.000
241	148	34.602	45.370	26.547	49.385	51.665	24.399	21692.743	940.374	142.535	1078.621	127.346	0.763	0.701	0.491	0.472	0.582	0.872	0.128	0.893	0.717	3.7881844129313449E18	0.324	0.000	3761.494	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.860	0.538	4314.482	2.117	51.495	18.261
981	402	26.975	30.379	26.537	30.358	28.795	25.338	10277.675	571.506	95.440	611.360	88.921	0.888	0.889	0.790	0.880	0.788	0.935	0.065	0.932	0.709	3.9345789574655703E18	0.377	0.000	2286.023	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.144	0.874	2445.440	1.136	0.000	0.000
177	132	35.654	47.284	26.496	57.564	53.879	25.097	23731.798	998.415	148.548	1109.995	137.966	0.754	0.619	0.384	0.466	0.569	0.899	0.101	0.929	0.655	3.79042254539212698E18	0.315	0.000	3993.662	Accept	Reject	Reject	Reject	Reject	Reject	Reject	2.173	0.460	4439.979	2.147	54.503	18.318
821	344	28.064	30.401	26.483	31.412	30.126	26.252	11572.557	618.553	95.506	642.796	91.369	0.923	0.893	0.798	0.871	0.852	0.962	0.038	0.957	0.744	3.80651121114076672E18	0.293	0.000	2474.213	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.186	0.843	2571.185	1.148	0.000	0.000
1004	410	28.022	30.794	26.455	31.278	30.722	25.653	11521.620	616.737	96.743	648.385	91.806	0.910	0.896	0.803	0.835	0.828	0.951	0.049	0.949	0.745	2.65326851824460032E18	0.330	0.000	2466.947	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.182	0.846	2593.538	1.198	0.000	0.000
995	409	28.224	30.284	26.368	32.065	30.571	26.433	11772.654	625.663	95.141	651.569	92.951	0.932	0.880	0.775	0.865	0.869	0.960	0.040	0.977	0.740	2.65837471993471693E18	0.270	0.000	2502.652	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.216	0.822	2606.277	1.157	0.000	0.000
614	256	26.949	30.400	26.352	29.311	28.206	25.823	10247.967	570.404	95.504	607.220	88.970	0.886	0.919	0.845	0.916	0.786	0.939	0.061	0.932	0.738	3.65985325423013376E18	0.340	0.000	2281.616	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.112	0.899	2428.881	1.092	0.000	0.000
342	169	26.647	27.739	26.330	28.319	26.813	26.518	9907.283	557.691	87.144	571.855	85.644	0.961	0.941	0.885	0.989	0.923	0.975	0.025	0.983	0.748	2.65559130636621261E18	0.285	0.000	2230.765	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.076	0.930	2287.422	1.011	0.000	0.000
875	370	30.214	35.984	26.321	38.070	36.603	25.053	14441.324	716.961	113.046	777.016	102.887	0.840	0.794	0.630	0.684	0.705	0.923	0.077	0.910	0.715	2.63750158996565453E18	0.325	0.000	2867.843	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.446	0.691	3108.066	1.461	33.269	21.551
561	240	30.481	33.328	26.238	38.327	37.422	25.530	14827.763	729.695	104.704	752.344	102.726	0.915	0.795	0.632	0.682	0.836	0.970	0.030	0.981	0.726	2.63750598828296038E18	0.301	0.000	2918.779	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.461	0.685	3009.375	1.466	0.000	0.000
507	215	27.809	30.241	26.160	31.672	30.180	25.674	11260.770	607.393	95.005	638.774	91.303	0.920	0.878	0.771	0.851	0.846	0.951	0.049	0.961	0.733	2.63754055511902054E18	0.325	0.000	2429.571	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.211	0.826	2555.096	1.176	0.000	0.000
62	98	26.701	29.414	26.121	29.294	27.784	25.710	9967.893	559.963	92.406	587.115	87.360	0.908	0.912	0.831	0.925	0.824	0.954	0.046	0.945	0.732	3.78845770170278195E18	0.331	0.000	2239.854	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.121	0.892	2348.461	1.081	0.000	0.000
1003	410	27.836	30.660	26.098	32.920	31.704	24.882	11293.500	608.569	96.321	636.294	92.431	0.908	0.846	0.715	0.785	0.824	0.956	0.044	0.960	0.708	2.63775234854661581E18	0.299	0.000	2434.276	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.261	0.793	2545.177	1.274	0.000	0.000
441	197	30.539	37.630	26.074	40.349	39.449	24.165	14913.580	732.507	118.218	801.415	106.711	0.812	0.757	0.573	0.613	0.659	0.914	0.086	0.903	0.696	2.77743423715399117E18	0.353	0.000	2930.030	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.547	0.646	3205.658	1.632	38.292	19.129
590	251	27.088	29.416	26.049	29.129	27.709	26.507	10406.713	576.280	92.414	598.811	87.813	0.921	0.930	0.865	0.957	0.848	0.962	0.038	0.950	0.759	2.63524923313001882E18	0.317	0.000	2305.118	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.118	0.894	2395.245	1.045	0.000	0.000
38	87	27.170	30.672	26.023	31.193	29.280	25.534	10502.031	579.793	96.360	612.486	90.165	0.886	0.871	0.759	0.872	0.785	0.947	0.053	0.936	0.714	2.63782710485151232E18	0.329	0.000	2319.172	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.199	0.834	2449.943	1.147	0.000	0.000
565	240	26.950	28.675	26.017	28.904	28.174	25.802	10248.836	570.436	90.084	590.310	87.202	0.940	0.932	0.869	0.916	0.883	0.966	0.034	0.968	0.759	3.79074477178768077E18	0.309	0.000	2281.745	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.111	0.900	2361.241	1.092	0.000	0.000
337	168	27.125	29.668	26.000	29.861	29.183	25.370	10449.617	577.862	93.203	606.034	88.779	0.914	0.908	0.825	0.869	0.836	0.954	0.046	0.953	0.744	2.65105148191088486E18	0.322	0.000	2311.449	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.149	0.871	2424.137	1.150	0.000	0.000
283	156	26.752	30.692	25.924	29.683	28.039	25.623	10024.830	562.094	96.422	600.923	88.491	0.872	0.901	0.812	0.914	0.760	0.935	0.065	0.918	0.730	2.63524929863219046E18	0.356	0.000	2248.375	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.145	0.873	2403.692	1.094	0.000	0.000
941	388	26.783	28.695	25.884	29.672	28.597	25.102	10059.435	563.387	90.147	584.696	86.848	0.933	0.903	0.815	0.878	0.871	0.964	0.036	0.963	0.734	2.65329991540974285E18	0.297	0.000	2253.546	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.146	0.872	2338.782	1.139	0.000	0.000
613	256	26.373	28.535	25.860	28.962	27.518	25.301	9605.095	546.292	89.646	572.239	85.764	0.924	0.911	0.829	0.919	0.854	0.955	0.045	0.957	0.729	3.78845722912400026E18	0.328	0.000	2185.170	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.120	0.893	2288.955	1.088	0.000	0.000
589	250	25.782	31.130	25.824	30.255	28.033	24.438	8972.702	522.043	97.797	578.401	88.532	0.828	0.852	0.726	0.872	0.686	0.903	0.097	0.905	0.668	3.77016065889680026E18	0.372	0.000	2088.172	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.172	0.854	2313.604	1.147	29.251	17.847
379	179	31.036	40.580	25.813	44.840	42.188	23.528	15653.237	756.531	127.486	851.846	112.872	0.765	0.692	0.479	0.558	0.585	0.888	0.112	0.885	0.654	3.93207983516823347E18	0.366	0.000	3026.125	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.737	0.576	3407.382	1.793	45.743	16.539
436	194	25.937	29.731	25.792	29.223	26.657	25.293	9135.762	528.349	93.403	566.600	85.872	0.872	0.888	0.788	0.949	0.761	0.932	0.068	0.919	0.701	2.63525472210218803E18	0.358	0.000	2113.395	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.133	0.883	2266.402	1.054	0.000	0.000
239	148	26.378	30.756	25.738	29.261	27.355	25.601	9610.405	546.494	96.622	586.526	87.243	0.858	0.901	0.813	0.936	0.736	0.932	0.068	0.903	0.726	3.8042506217958144E18	0.383	0.000	2185.975	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.137	0.880	2346.103	1.068	0.000	0.000
176	132	27.306	29.595	25.737	30.697	30.002	24.924	10660.315	585.604	92.975	610.487	89.092	0.923	0.890	0.791	0.831	0.851	0.959	0.041	0.958	0.741	2.76364202342680832E18	0.292	0.000	2342.417	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.193	0.838	2441.948	1.204	0.000	0.000
274	154	26.625	33.869	25.725	34.183	31.197	23.264	9882.249	556.751	106.402	628.251	93.104	0.786	0.779	0.607	0.746	0.618	0.886	0.114	0.875	0.633	2.7816568928892631E18	0.335	0.000	2227.006	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.329	0.753	2513.002	1.341	36.235	15.365
517	220	26.330	31.567	25.642	29.572	27.379	25.359	9557.576	544.489	99.172	592.571	87.410	0.834	0.890	0.793	0.926	0.696	0.919	0.081	0.881	0.718	2.7796552506439337E18	0.362	0.000	2177.957	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.153	0.867	2370.285	1.080	29.182	18.658
770	323	32.108	36.464	25.626	43.320	42.568	24.491	17331.097	809.670	114.556	852.641	110.392	0.881	0.741	0.549	0.575	0.775	0.950	0.050	0.964	0.729	2.63553510400729293E18	0.307	0.000	3238.681	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.690	0.592	3410.564	1.738	0.000	0.000
781	329	26.631	30.743	25.621	31.004	28.535	24.975	9889.027	557.006	96.584	597.079	88.293	0.866	0.859	0.738	0.875	0.750	0.933	0.067	0.914	0.701	3.79046713651353037E18	0.356	0.000	2228.024	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.210	0.826	2388.315	1.143	0.000	0.000
1049	517	27.985	29.675	25.615	32.226	30.757	25.539	11475.219	615.080	93.226	634.620	91.293	0.943	0.868	0.754	0.830	0.889	0.969	0.031	0.979	0.745	2.65329943343413965E18	0.286	0.000	2460.319	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.258	0.795	2538.480	1.204	0.000	0.000
486	209	26.334	28.786	25.606	29.062	27.565	25.255	9562.031	544.658	90.435	566.499	85.857	0.915	0.906	0.821	0.916	0.837	0.961	0.039	0.949	0.732	3.6460615387173545E18	0.346	0.000	2178.634	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.135	0.881	2265.994	1.091	0.000	0.000
9	70	25.980	28.024	25.603	28.723	27.281	24.812	9181.969	530.129	88.041	555.725	85.088	0.927	0.905	0.818	0.910	0.859	0.954	0.046	0.966	0.721	2.63524923194276915E18	0.342	0.000	2120.515	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.122	0.891	2222.901	1.099	0.000	0.000
56	97	29.784	35.333	25.598	35.931	35.430	25.162	13833.543	696.701	111.003	742.276	100.363	0.843	0.829	0.687	0.710	0.711	0.939	0.061	0.904	0.757	2.63524922319973427E18	0.330	0.000	2786.804	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.404	0.712	2969.102	1.408	32.217	21.626
874	368	25.561	27.466	25.578	27.027	26.064	25.077	8744.922	513.170	86.287	533.940	82.643	0.931	0.946	0.894	0.962	0.866	0.961	0.039	0.958	0.742	2.63528489842496614E18	0.364	0.000	2052.681	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.057	0.946	2135.759	1.039	0.000	0.000
834	348	25.303	27.866	25.565	28.041	26.346	24.481	8482.471	502.851	87.545	535.125	83.310	0.908	0.902	0.814	0.929	0.825	0.940	0.060	0.952	0.701	2.76388385568550758E18	0.353	0.000	2011.403	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.097	0.912	2140.498	1.076	0.000	0.000
333	166	26.495	30.914	25.542	30.373	28.883	24.538	9738.602	551.343	97.120	594.232	88.388	0.857	0.872	0.761	0.850	0.735	0.928	0.072	0.910	0.711	2.63549991306096077E18	0.319	0.000	2205.372	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.189	0.841	2376.929	1.177	0.000	0.000
863	360	29.120	40.125	25.473	37.659	36.036	24.040	12929.178	665.996	126.055	754.001	102.131	0.726	0.773	0.598	0.667	0.527	0.883	0.117	0.810	0.694	2.7771439389192873E18	0.347	0.000	2663.983	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.478	0.676	3016.004	1.499	47.710	13.959
835	348	30.108	33.412	25.441	41.610	38.861	23.602	14289.734	711.935	104.966	734.336	103.049	0.901	0.724	0.524	0.607	0.812	0.969	0.031	0.982	0.673	2.63528873703494298E18	0.326	0.000	2847.739	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.636	0.611	2937.346	1.646	0.000	0.000
97	111	35.959	44.111	25.434	53.104	52.278	25.004	24346.633	1015.586	138.579	1077.679	129.846	0.815	0.677	0.459	0.478	0.665	0.942	0.058	0.937	0.752	3.97321484246944102E18	0.308	0.000	4062.344	Accept	Reject	Reject	Reject	Reject	Reject	Reject	2.088	0.479	4310.717	2.091	45.340	22.399
82	105	25.897	28.938	25.381	29.045	27.664	24.291	9093.802	526.730	90.910	555.022	84.817	0.895	0.892	0.795	0.878	0.801	0.949	0.051	0.933	0.715	2.63550040174980608E18	0.332	0.000	2106.919	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.144	0.874	2220.086	1.139	0.000	0.000
972	399	26.065	28.701	25.380	29.203	27.838	24.488	9272.261	533.598	90.167	562.898	85.264	0.908	0.893	0.797	0.880	0.825	0.948	0.052	0.946	0.720	2.76163211521309389E18	0.353	0.000	2134.394	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.151	0.869	2251.592	1.137	0.000	0.000
724	308	25.239	27.383	25.349	27.233	25.635	24.874	8418.072	500.302	86.025	524.400	82.113	0.922	0.927	0.859	0.970	0.850	0.954	0.046	0.955	0.725	2.63528496726398413E18	0.336	0.000	2001.210	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.074	0.931	2097.601	1.031	0.000	0.000
167	131	25.373	26.546	25.319	26.761	25.486	25.294	8552.620	505.619	83.398	521.213	81.791	0.956	0.948	0.899	0.992	0.914	0.970	0.030	0.981	0.746	2.635254112099392E18	0.298	0.000	2022.477	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.057	0.946	2084.853	1.008	0.000	0.000
390	181	26.883	34.731	25.260	33.979	32.854	22.154	10172.350	567.595	109.110	634.790	93.571	0.774	0.791	0.626	0.674	0.599	0.894	0.106	0.858	0.661	2.63557146736500941E18	0.364	0.000	2270.379	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.345	0.743	2539.159	1.483	38.152	14.877
321	164	25.724	28.022	25.243	27.806	27.090	24.674	8913.128	519.730	88.033	545.341	84.100	0.918	0.925	0.856	0.911	0.843	0.953	0.047	0.955	0.740	2.65386285678790554E18	0.300	0.000	2078.919	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.102	0.908	2181.363	1.098	0.000	0.000
423	188	26.325	28.020	25.240	29.353	27.921	24.840	9552.196	544.285	88.028	560.994	85.141	0.940	0.897	0.804	0.890	0.883	0.970	0.030	0.967	0.735	2.63553621320183245E18	0.342	0.000	2177.140	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.163	0.860	2243.978	1.124	0.000	0.000
578	245	25.006	29.120	25.238	27.692	25.382	24.849	8186.687	491.092	91.482	535.312	83.339	0.859	0.903	0.815	0.979	0.737	0.917	0.083	0.911	0.703	2.67353912320421376E18	0.347	0.000	1964.368	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.097	0.911	2141.248	1.021	0.000	0.000
905	382	28.172	32.342	25.208	33.603	32.962	24.305	11707.376	623.348	101.606	667.225	94.182	0.871	0.838	0.703	0.737	0.759	0.934	0.066	0.927	0.736	2.63584743498536346E18	0.353	0.000	2493.392	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.333	0.750	2668.898	1.356	0.000	0.000
1040	491	27.153	28.491	25.096	30.440	29.683	24.851	10482.202	579.063	89.508	593.989	87.831	0.953	0.892	0.796	0.837	0.908	0.975	0.025	0.981	0.758	3.80876356849492685E18	0.313	0.000	2316.252	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.213	0.824	2375.958	1.194	0.000	0.000
72	102	30.078	37.451	25.094	43.631	40.694	23.150	14247.088	710.518	117.655	784.501	107.890	0.803	0.689	0.475	0.569	0.645	0.906	0.094	0.917	0.649	3.80879483463364045E18	0.302	0.000	2842.071	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.739	0.575	3138.003	1.758	38.908	18.262
414	187	25.355	27.262	25.087	27.056	25.953	24.808	8534.428	504.902	85.646	524.472	82.345	0.930	0.937	0.878	0.956	0.865	0.963	0.037	0.961	0.744	2.79770105396742502E18	0.352	0.000	2019.608	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.078	0.927	2097.888	1.046	0.000	0.000
314	162	28.487	33.452	25.087	34.834	33.881	24.245	12104.427	637.363	105.093	682.900	96.670	0.852	0.818	0.669	0.716	0.725	0.933	0.067	0.920	0.729	3.97124115156716237E18	0.364	0.000	2549.453	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.389	0.720	2731.601	1.397	0.000	0.000
312	160	25.716	29.966	25.086	30.868	28.281	23.558	8904.553	519.396	94.143	562.541	86.706	0.858	0.833	0.694	0.833	0.736	0.923	0.077	0.921	0.671	2.65161499128383386E18	0.324	0.000	2077.586	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.230	0.813	2250.163	1.200	0.000	0.000
719	305	25.553	27.762	25.079	27.739	26.437	24.752	8736.393	512.837	87.218	541.175	83.511	0.920	0.921	0.849	0.936	0.847	0.948	0.052	0.957	0.737	2.63525411221709056E18	0.369	0.000	2051.346	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.106	0.904	2164.702	1.068	0.000	0.000
796	334	28.250	31.793	25.051	32.977	31.793	25.288	11804.117	626.777	99.881	662.354	93.995	0.889	0.857	0.734	0.795	0.790	0.946	0.054	0.941	0.759	2.63528497464359526E18	0.324	0.000	2507.108	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.316	0.760	2649.415	1.257	0.000	0.000
281	156	28.991	32.693	25.048	38.272	37.262	23.191	12758.257	660.113	102.708	684.730	99.755	0.887	0.758	0.574	0.622	0.786	0.964	0.036	0.971	0.689	2.6381437746860672E18	0.294	0.000	2640.452	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.528	0.654	2738.919	1.607	0.000	0.000
935	387	25.012	29.272	25.043	27.736	26.756	23.489	8193.145	491.350	91.960	535.130	83.372	0.854	0.902	0.813	0.878	0.730	0.918	0.082	0.907	0.707	5.08496560445419008E18	0.319	0.000	1965.401	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.108	0.903	2140.519	1.139	0.000	0.000
682	284	38.321	51.211	25.036	64.099	65.109	24.111	29465.129	1153.355	160.883	1296.220	152.421	0.748	0.598	0.357	0.370	0.560	0.890	0.110	0.947	0.719	2.63528110930750925E18	0.288	0.000	4613.420	Accept	Reject	Reject	Reject	Reject	Reject	Reject	2.560	0.391	5184.879	2.700	59.853	19.270
384	180	25.676	27.647	25.030	28.880	26.945	24.560	8862.699	517.768	86.855	539.644	83.964	0.929	0.889	0.790	0.911	0.862	0.959	0.041	0.967	0.716	3.79102177894140211E18	0.289	0.000	2071.070	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.154	0.867	2158.576	1.097	0.000	0.000
192	137	26.488	28.310	24.961	30.780	28.984	24.348	9730.787	551.048	88.940	572.456	86.623	0.936	0.861	0.741	0.840	0.875	0.963	0.037	0.974	0.717	2.65355012315878861E18	0.311	0.000	2204.192	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.233	0.811	2289.826	1.190	0.000	0.000
576	245	25.536	31.996	24.951	30.422	26.379	24.773	8718.718	512.145	100.518	567.837	86.568	0.798	0.839	0.705	0.939	0.637	0.902	0.098	0.861	0.675	3.66042075673361101E18	0.370	0.000	2048.578	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.219	0.820	2271.347	1.065	33.532	15.274
958	394	25.122	29.487	24.854	30.438	28.155	22.895	8301.530	495.674	92.637	543.231	85.587	0.852	0.825	0.681	0.813	0.726	0.912	0.088	0.924	0.655	3.79050226934420173E18	0.350	0.000	1982.696	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.225	0.817	2172.924	1.230	0.000	0.000
221	145	24.539	29.715	24.828	27.873	25.092	24.080	7737.402	472.956	93.351	516.948	82.270	0.826	0.880	0.775	0.960	0.682	0.915	0.085	0.881	0.683	3.78820702915567616E18	0.372	0.000	1891.825	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.123	0.891	2067.794	1.042	28.494	16.598
828	346	25.521	29.523	24.799	30.301	27.310	23.975	8703.776	511.559	92.748	554.931	85.318	0.864	0.842	0.709	0.878	0.747	0.922	0.078	0.920	0.681	4.09674374547052083E18	0.363	0.000	2046.237	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.222	0.818	2219.723	1.139	0.000	0.000
872	367	24.280	27.923	24.769	26.114	24.829	23.889	7494.796	463.017	87.722	499.049	80.321	0.870	0.930	0.865	0.962	0.756	0.928	0.072	0.916	0.716	2.79541400104723507E18	0.383	0.000	1852.070	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.054	0.949	1996.195	1.039	0.000	0.000
