Id	Img Id	Da	Dp	FWidth	FLength	ELength	EWidth	Volume	Area	Perimeter	CHull  Area	CHull Perimeter	Sphericity	Compactness	Roundness	Ellipse Ratio	Circularity	Solidity	Concavity	Convexity	Extent	hash	Transparency	Curvature	Surface Area	Filter0	Filter1	Filter2	Filter3	Filter4	Filter5	Filter6	L/W Ratio	W/L Aspect Ratio	CHull Surface Area	Ellipticity
 	 	µm	µm	µm	µm	µm	µm	µm³	µm²	µm	µm²	µm	 	 	 	 	 	 	 	 	 	 	 	 	µm²	 	 	 	 	 	 	 	 	 	µm²	 
1167	223	67.800	78.154	63.616	84.670	81.555	62.240	163191.359	3610.402	245.529	3816.695	239.314	0.868	0.801	0.641	0.763	0.753	0.946	0.054	0.975	0.670	2.6375456403755034E18	0.236	0.000	14441.609	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.331	0.751	15266.780	1.310
989	207	67.685	87.036	61.807	84.540	79.610	60.692	162355.406	3598.062	273.431	3884.757	236.195	0.778	0.801	0.641	0.762	0.605	0.926	0.074	0.864	0.689	2.7614298049369645E18	0.280	0.000	14392.249	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.368	0.731	15539.030	1.312
131	135	67.629	69.357	66.446	70.043	69.212	66.076	161957.370	3592.178	217.891	3632.866	214.342	0.975	0.966	0.932	0.955	0.951	0.989	0.011	0.984	0.772	2.6352497042336784E18	0.203	0.000	14368.714	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.054	0.949	14531.462	1.047
1111	217	67.428	88.112	48.832	96.601	97.387	47.186	160512.854	3570.788	276.813	3827.810	240.572	0.765	0.698	0.487	0.485	0.586	0.933	0.067	0.869	0.757	2.7790867921028806E18	0.313	0.000	14283.151	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.978	0.506	15311.240	2.064
1219	231	67.194	81.935	62.283	79.724	76.499	60.436	158848.731	3546.064	257.407	3746.026	225.041	0.820	0.843	0.710	0.790	0.673	0.947	0.053	0.874	0.714	2.6353234480174346E18	0.287	0.000	14184.257	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.280	0.781	14984.103	1.266
388	161	67.086	87.234	57.644	85.190	82.751	55.751	158088.989	3534.748	274.053	3783.714	229.688	0.769	0.787	0.620	0.674	0.591	0.934	0.066	0.838	0.720	2.763601803987752E18	0.289	0.000	14138.994	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.478	0.677	15134.856	1.484
1115	218	67.044	74.256	59.568	80.548	79.593	57.420	157793.000	3530.336	233.281	3631.370	222.508	0.903	0.832	0.693	0.721	0.815	0.972	0.028	0.954	0.736	3.6600995435906106E18	0.221	0.000	14121.342	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.352	0.740	14525.480	1.386
302	155	66.751	70.577	61.635	73.522	69.822	65.060	155732.563	3499.536	221.723	3565.233	218.196	0.946	0.908	0.824	0.932	0.895	0.982	0.018	0.984	0.772	3.6620742675499405E18	0.171	0.000	13998.142	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.193	0.838	14260.932	1.073
521	173	66.626	73.371	49.212	88.511	90.297	49.524	154859.484	3486.444	230.501	3560.911	227.182	0.908	0.753	0.567	0.548	0.825	0.979	0.021	0.986	0.800	3.8067931737134394E18	0.186	0.000	13945.774	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.799	0.556	14243.643	1.823
147	137	66.523	70.810	62.570	72.934	70.995	62.341	154141.269	3475.656	222.456	3543.446	212.662	0.939	0.912	0.832	0.878	0.883	0.981	0.019	0.956	0.762	2.6352491619940573E18	0.219	0.000	13902.624	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.166	0.858	14173.784	1.139
428	164	66.460	86.662	67.188	73.489	68.438	64.773	153702.961	3469.064	272.255	3736.726	219.468	0.767	0.904	0.818	0.946	0.588	0.928	0.072	0.806	0.703	3.7701567415798752E18	0.285	0.000	13876.256	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.094	0.914	14946.905	1.057
431	165	66.458	68.264	61.857	72.487	71.715	61.619	153690.399	3468.875	214.459	3508.112	211.527	0.974	0.917	0.841	0.859	0.948	0.989	0.011	0.986	0.774	2.6352497043532819E18	0.169	0.000	13875.500	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.172	0.853	14032.448	1.164
1133	219	66.448	70.782	54.920	80.872	81.131	54.437	153616.649	3467.765	222.368	3523.653	217.031	0.939	0.822	0.675	0.671	0.881	0.984	0.016	0.976	0.781	2.6352492222434323E18	0.249	0.000	13871.060	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.473	0.679	14094.613	1.490
326	157	66.433	78.441	54.284	88.794	89.872	52.699	153512.240	3466.194	246.431	3798.936	235.464	0.847	0.748	0.560	0.586	0.717	0.912	0.088	0.955	0.719	2.6375010220715018E18	0.246	0.000	13864.775	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.636	0.611	15195.746	1.705
1086	216	66.380	72.346	48.279	88.673	89.903	49.064	153146.228	3460.682	227.281	3500.118	223.966	0.918	0.749	0.560	0.546	0.842	0.989	0.011	0.985	0.808	2.6352492222431744E18	0.189	0.000	13842.726	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.837	0.544	14000.472	1.832
972	206	66.113	73.855	56.058	91.398	86.016	52.146	151309.388	3432.955	232.023	3566.731	228.424	0.895	0.723	0.523	0.606	0.801	0.962	0.038	0.984	0.670	3.7904225265438688E18	0.190	0.000	13731.820	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.630	0.613	14266.925	1.650
910	200	66.012	79.472	58.017	80.438	78.859	55.948	150612.247	3422.401	249.668	3620.313	221.214	0.831	0.821	0.673	0.709	0.690	0.945	0.055	0.886	0.733	3.788457693095545E18	0.278	0.000	13689.606	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.386	0.721	14481.254	1.410
488	169	65.571	74.062	48.332	87.313	88.894	48.547	147616.628	3376.869	232.672	3473.555	222.944	0.885	0.751	0.564	0.546	0.784	0.972	0.028	0.958	0.800	3.7881712003680269E18	0.254	0.000	13507.478	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.807	0.554	13894.219	1.831
143	136	65.250	91.871	59.094	85.771	80.355	53.833	145457.723	3343.864	288.622	3656.331	224.625	0.710	0.761	0.579	0.670	0.504	0.915	0.085	0.778	0.660	3.788170744803744E18	0.318	0.000	13375.456	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.451	0.689	14625.324	1.493
856	196	64.889	71.943	53.003	87.807	83.788	51.182	143060.314	3307.021	226.016	3370.420	221.374	0.902	0.739	0.546	0.611	0.814	0.981	0.019	0.979	0.711	2.6352843377612688E18	0.214	0.000	13228.084	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.657	0.604	13481.680	1.637
535	173	64.667	73.685	62.175	71.180	69.822	59.928	141597.422	3284.438	231.488	3398.428	208.227	0.878	0.908	0.825	0.858	0.770	0.966	0.034	0.900	0.742	3.6488059185315002E18	0.278	0.000	13137.750	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.145	0.873	13593.711	1.165
881	198	64.663	77.326	48.015	93.621	91.695	47.730	141565.857	3283.950	242.927	3382.666	234.607	0.836	0.691	0.477	0.521	0.699	0.971	0.029	0.966	0.731	2.7793648913553632E18	0.254	0.000	13135.798	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.950	0.513	13530.665	1.921
