Id,Img Id,Da,Dp,FWidth,FLength,ELength,EWidth,Volume,Area,Perimeter,CHull  Area,CHull Perimeter,Sphericity,Compactness,Roundness,Ellipse Ratio,Circularity,Solidity,Concavity,Convexity,Extent,hash,Transparency,Curvature,Surface Area,Filter0,Filter1,Filter2,Filter3,Filter4,Filter5,Filter6,L/W Ratio,W/L Aspect Ratio,CHull Surface Area,Ellipticity,Fiber Length,Fiber Width,Flow,Flow Class
10119,370,76.209,91.201,68.71,104.54,91.978,65.644,231748.495,4561.441,286.515,4979.298,267.535,0.836,0.729,0.531,0.714,0.698,0.916,0.084,0.934,0.635,3772488403408529920,0.237,0,18245.766,Accept,Reject,Reject,Reject,Reject,Reject,Reject,1.521,0.657,19917.19,1.401,92.285,49.428,0.0,0
1332,148,75.598,86.499,68.246,89.509,85.651,67.39,226215.308,4488.544,271.745,4658.418,249.132,0.874,0.845,0.713,0.787,0.764,0.964,0.036,0.917,0.735,2761380738944829952,0.249,0,17954.174,Accept,Reject,Reject,Reject,Reject,Reject,Reject,1.312,0.762,18633.671,1.271,0,0,0.0,0
2815,174,72.336,79.121,67.646,87.512,79.235,67.006,198182.286,4109.611,248.565,4250.107,238.868,0.914,0.827,0.683,0.846,0.836,0.967,0.033,0.961,0.694,2635566449486040064,0.313,0,16438.443,Accept,Reject,Reject,Reject,Reject,Reject,Reject,1.294,0.773,17000.427,1.183,0,0,0.0,0
5069,235,75.354,118.079,67.475,122.044,129.845,60.985,224031.77,4459.613,370.956,6339.363,315.926,0.638,0.617,0.381,0.47,0.407,0.703,0.297,0.852,0.542,2763601742784470016,0.294,0,17838.454,Accept,Reject,Reject,Reject,Reject,Reject,Reject,1.809,0.553,25357.453,2.129,155.602,28.66,0.0,0
5195,239,66.157,84.699,67.027,87.477,81.354,58.654,151612.376,3437.536,266.091,3934.67,240.069,0.781,0.756,0.572,0.721,0.61,0.874,0.126,0.902,0.586,3827335812065330176,0.278,0,13750.144,Accept,Reject,Reject,Reject,Reject,Reject,Reject,1.305,0.766,15738.679,1.387,95.912,35.84,0.0,0
1648,157,68.418,73.574,67.022,74.175,69.178,68.403,167692.996,3676.496,231.139,3755.009,221.4,0.93,0.922,0.851,0.989,0.865,0.979,0.021,0.958,0.74,2635566441045270016,0.249,0,14705.984,Accept,Reject,Reject,Reject,Reject,Reject,Reject,1.107,0.904,15020.036,1.011,0,0,0.0,0
3253,187,72.809,91.92,66.96,92.946,96.214,59.878,202093.842,4163.509,288.774,4724.223,257.211,0.792,0.783,0.614,0.622,0.627,0.881,0.119,0.891,0.669,3644059877630649856,0.29,0,16654.037,Accept,Reject,Reject,Reject,Reject,Reject,Reject,1.388,0.72,18896.893,1.607,101.966,40.832,0.0,0
7256,280,69.611,74.817,66.551,75.129,73.308,66.129,176619.714,3805.838,235.045,3900.524,223.055,0.93,0.927,0.859,0.902,0.866,0.976,0.024,0.949,0.761,3788205988548060160,0.224,0,15223.351,Accept,Reject,Reject,Reject,Reject,Reject,Reject,1.129,0.886,15602.098,1.109,0,0,0.0,0
10134,370,76.599,85.612,66.38,99.675,92.301,64.434,235325.625,4608.26,268.959,4838.055,257.602,0.895,0.768,0.591,0.698,0.801,0.953,0.047,0.958,0.696,2635249153389170176,0.248,0,18433.038,Accept,Reject,Reject,Reject,Reject,Reject,Reject,1.502,0.666,19352.218,1.432,0,0,0.0,0
6693,272,77.385,89.566,66.135,91.133,91.096,66.69,242644.599,4703.32,281.38,4952.094,257.582,0.864,0.849,0.721,0.732,0.746,0.95,0.05,0.915,0.78,2635249224405289984,0.297,0,18813.28,Accept,Reject,Reject,Reject,Reject,Reject,Reject,1.378,0.726,19808.374,1.366,79.886,58.875,0.0,0
3238,187,67.282,74.719,66.023,74.441,70.755,65.304,159473.594,3555.358,234.737,3777.385,222.419,0.9,0.904,0.817,0.923,0.811,0.941,0.059,0.948,0.723,2635249153523160064,0.215,0,14221.431,Accept,Reject,Reject,Reject,Reject,Reject,Reject,1.128,0.887,15109.538,1.083,0,0,0.0,0
7610,293,75.537,87.502,66.013,95.088,90.343,65.704,225674.51,4481.387,274.895,4755.327,259.249,0.863,0.794,0.631,0.727,0.745,0.942,0.058,0.943,0.714,2635253560307200000,0.244,0,17925.549,Accept,Reject,Reject,Reject,Reject,Reject,Reject,1.44,0.694,19021.31,1.375,78.251,57.27,0.0,0
884,141,73.182,93.082,65.917,99.077,90.847,63.869,205214.743,4206.264,292.426,4802.685,258.97,0.786,0.739,0.546,0.703,0.618,0.876,0.124,0.886,0.644,3790779870109120000,0.247,0,16825.056,Accept,Reject,Reject,Reject,Reject,Reject,Reject,1.503,0.665,19210.741,1.422,104.615,40.207,0.0,0
8027,308,66.347,108.33,65.74,103.461,103.779,59.168,152921.294,3457.292,340.327,4651.493,266.551,0.612,0.641,0.411,0.57,0.375,0.743,0.257,0.783,0.508,2635249153387080192,0.381,0,13829.169,Accept,Reject,Reject,Reject,Reject,Reject,Reject,1.574,0.635,18605.974,1.754,145.174,23.815,0.0,0
5178,237,70.591,84.173,65.732,88.81,80.609,63.46,184183.009,3913.727,264.436,4323.033,241.269,0.839,0.795,0.632,0.787,0.703,0.905,0.095,0.912,0.67,2653269136734560256,0.241,0,15654.907,Accept,Reject,Reject,Reject,Reject,Reject,Reject,1.351,0.74,17292.133,1.27,84.146,46.511,0.0,0
763,135,77.128,94.098,65.722,103.339,102.575,60.943,240231.21,4672.082,295.617,5000.334,273.371,0.82,0.746,0.557,0.594,0.672,0.934,0.066,0.925,0.688,2637255213425690112,0.251,0,18688.327,Accept,Reject,Reject,Reject,Reject,Reject,Reject,1.572,0.636,20001.337,1.683,99.347,47.028,0.0,0
4235,219,68.819,87.852,65.633,87.158,85.742,59.445,170656.294,3719.681,275.994,4116.92,242.194,0.783,0.79,0.623,0.693,0.614,0.904,0.096,0.878,0.65,3770191451506939904,0.272,0,14878.725,Accept,Reject,Reject,Reject,Reject,Reject,Reject,1.328,0.753,16467.679,1.442,98.851,37.629,0.0,0
3466,197,73.421,87.956,65.501,89.756,87.775,62.138,207234.81,4233.822,276.322,4424.452,244.256,0.835,0.818,0.669,0.708,0.697,0.957,0.043,0.884,0.72,3772376792070759936,0.276,0,16935.287,Accept,Reject,Reject,Reject,Reject,Reject,Reject,1.37,0.73,17697.809,1.413,88.898,47.626,0.0,0
6691,272,66.96,74.219,65.459,76.003,70.151,64.375,157194.628,3521.405,233.166,3673.151,218.279,0.902,0.881,0.776,0.918,0.814,0.959,0.041,0.936,0.708,2635249163067599872,0.252,0,14085.619,Accept,Reject,Reject,Reject,Reject,Reject,Reject,1.161,0.861,14692.605,1.09,0,0,0.0,0
10344,382,67.337,76.883,65.442,76.312,72.252,63.335,159870.63,3561.257,241.535,3692.457,219.523,0.876,0.882,0.779,0.877,0.767,0.964,0.036,0.909,0.713,3644059318328300032,0.262,0,14245.027,Accept,Reject,Reject,Reject,Reject,Reject,Reject,1.166,0.858,14769.83,1.141,0,0,0.0,0
3463,197,74.81,90.172,65.433,93.36,92.833,62.835,219218.745,4395.51,283.285,4705.565,255.581,0.83,0.801,0.642,0.677,0.688,0.934,0.066,0.902,0.72,2637505909595420160,0.268,0,17582.04,Accept,Reject,Reject,Reject,Reject,Reject,Reject,1.427,0.701,18822.258,1.477,92.512,47.513,0.0,0
1221,147,71.629,77.621,65.358,81.01,80.648,63.803,192430.184,4029.702,243.855,4140.098,231.736,0.923,0.884,0.782,0.791,0.852,0.973,0.027,0.95,0.761,2653232774177990144,0.258,0,16118.808,Accept,Reject,Reject,Reject,Reject,Reject,Reject,1.239,0.807,16560.392,1.264,0,0,0.0,0
